challenge_whiteRiverCitizen1_hint1,Challenges,Challenge,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-],,[FFB400]Folge dem Navigations-Symbol auf dem Bildschirm und gehe zum Händler.[-],[FFB400]Sigue el ícono de navegación que aparece en la pantalla para dirigirte al vendedor.[-],[FFB400]Suivez l'icône de navigation sur l'écran et dirigez-vous vers le marchand.[-],[FFB400]Segui l'icona di navigazione sullo schermo e raggiungi il negoziante.[-],[FFB400]スクリーン上のナビアイコンを頼りにトレーダーへと移動します。[-],[FFB400]화면의 내비게이션 아이콘을 따라 상인이 있는 곳으로 향하세요.[-],[FFB400]Podążaj za ikoną nawigującą na ekranie i skieruj się do handlarza.[-],[FFB400]Siga o ícone de navegação da tela e vá para o comerciante.[-],"[FFB400]Пройдите по указателям на экране, чтобы добраться до торговца.[-]",[FFB400]Ekrandaki gezinme simgesini takip et ve tüccara doğru ilerle.[-],[FFB400]跟随屏幕上的引导图标前往商人处。[-],[FFB400]跟隨螢幕導航圖示前往商人所在地。[-]
challengeUpgradeToCobblestone,Challenges,Challenge,,,Upgrade To Cobblestone,,Zu Pflasterstein aufwerten,Mejorar a adoquín,Améliorer en pavés,Migliora in pietra,玉石へとアップグレードする,조약돌로 업그레이드,Ulepsz do bruku,Melhorar para pedra portuguesa,Улучшить до булыжника,Kaldırım Taşına Yükselt,升级为鹅卵石材质,升級為鵝卵石
challengeUpgradeToCobblestoneDesc,Challenges,Challenge,,,"[DECEA3]Zombies[-] do increased [DECEA3]Damage[-] against [DECEA3]Wood Blocks[-], and groups of [DECEA3]Zombies[-] apply even more [DECEA3]Damage[-] per [DECEA3]Zombie[-] in the group.\n\n[DECEA3]Blocks[-] made from [DECEA3]Cobblestone[-] or stronger reduce this [DECEA3]Damage[-] and are able to survive longer while being attacked by [DECEA3]Enemies[-].\n\nUse [action:local:Secondary] while holding a [DECEA3]Repair Tool[-] and having the correct [DECEA3]Upgrade Items[-] in your inventory to upgrade [DECEA3]Blocks[-].\n\nMissing [DECEA3]Upgrade Items[-] will be indicated in the bottom right of your [DECEA3]HUD[-].",,"[DECEA3]Zombies[-] fügen [DECEA3]Holzblöcken[-] mehr [DECEA3]Schaden[-] zu und Gruppen von [DECEA3]Zombies[-] fügen noch mehr [DECEA3]Schaden[-] pro [DECEA3]Zombie[-] in der Gruppe zu.\n\n[DECEA3]Blöcke[-] aus [DECEA3]Pflasterstein[-] oder stärker verringern diesen [DECEA3]Schaden[-] und können den Angriffen von [DECEA3]Feinden[-] länger standhalten.\n\nNutze [action:local:Secondary], während du ein [DECEA3]Reparaturwerkzeug[-] hältst und die passenden [DECEA3]Aufwertungsgegenstände[-] im Inventar hast, um [DECEA3]Blöcke[-] aufzuwerten.\n\nFehlende [DECEA3]Aufwertungsgegenstände[-] werden unten rechts in deinem [DECEA3]HUD[-] angezeigt.",Los [DECEA3]zombis[-] infligen más [DECEA3]daño[-] a los [DECEA3]bloques de madera[-] y los grupos de [DECEA3]zombis[-] infligen incluso más [DECEA3]daño[-] por [DECEA3]zombi[-] en el grupo.\n\nLos [DECEA3]bloques[-] de [DECEA3]adoquín[-] o más fuertes reducen este [DECEA3]daño[-] y aguantan mejor los ataques de los [DECEA3]enemigos[-].\n\nUsa [action:local:Secondary] mientras sostienes una [DECEA3]herramienta de reparación[-] y tienes los [DECEA3]objetos de mejora[-] adecuados en el inventario para mejorar los [DECEA3]bloques[-].\n\nLos [DECEA3]objetos de mejora[-] que falten se indicarán en la parte inferior derecha del [DECEA3]HUD[-].,"Les [DECEA3]zombies[-] infligent des dégâts [DECEA3]augmentés[-] contre les [DECEA3]blocs de bois[-], et les groupes de [DECEA3]zombies[-] infligent encore plus de [DECEA3]dégâts[-] pour chaque [DECEA3]zombie[-] présent dans le groupe.\n\nLes [DECEA3]blocs[-] faits en [DECEA3]pavés[-] ou un matériau plus robuste réduisent ces [DECEA3]dégâts[-] et survivront plus longtemps sous les coups des [DECEA3]ennemis[-].\n\nUtilisez [action:local:Secondary] si vous tenez un [DECEA3]outil de réparation[-] et que vous avez les [DECEA3]objets d'amélioration[-] adéquats dans votre inventaire pour améliorer des [DECEA3]blocs[-].\n\nLes [DECEA3]objets d'amélioration[-] manquants seront indiqués en bas à droite de votre [DECEA3]ATH[-].","Gli [DECEA3]zombie[-] infliggono più [DECEA3]danni[-] ai [DECEA3]blocchi di legno[-], e i gruppi di [DECEA3]zombie[-] infliggono ancora più [DECEA3]danni[-] in base a quanti [DECEA3]zombie[-] hanno nel gruppo.\n\nI [DECEA3]blocchi[-] creati con la [DECEA3]pietra[-], oppure quelli più forti, riducono questi [DECEA3]danni[-] e possono resistere più a lungo quando vengono attaccati dai [DECEA3]nemici[-].\n\nUsa [action:local:Secondary] mentre tieni uno [DECEA3]strumento per la riparazione[-] e hai gli [DECEA3]oggetti di miglioramento[-] richiesti nel tuo inventario per migliorare i [DECEA3]blocchi[-].\n\nGli [DECEA3]oggetti di miglioramento[-] mancanti compariranno in basso a destra sul tuo [DECEA3]HUD[-].",[DECEA3]木材ブロック[-]は耐久が低く、[DECEA3]ゾンビ[-]や[DECEA3]ゾンビ[-]の群れに簡単に[DECEA3]破壊[-]されます。\n\n[DECEA3]玉石[-]で出来た[DECEA3]ブロック[-]のほうが耐久が高く、[DECEA3]敵[-]からの攻撃により長く耐えることができます。\n\n[DECEA3]建築ツール[-]を手に持った状態で、[DECEA3]アップグレード[-]したい[DECEA3]ブロック[-]に向けて[action:local:Secondary]で[DECEA3]アップグレード素材[-]を消費して[DECEA3]アップグレード[-]します。\n\n[DECEA3]アップグレード素材[-]が[DECEA3]所持品内[-]に入っていない場合は[DECEA3]アップグレード[-]できません。足りない[DECEA3]アップグレード素材[-]のアイコンが[DECEA3]HUD[-]の右下に表示されます。,"[DECEA3]좀비[-]가 [DECEA3]목재 블록[-]에 대해 더 큰 [DECEA3]대미지[-]를 가하고, [DECEA3]좀비[-] 그룹은 그룹에 있는 [DECEA3]좀비[-] 하나당 더 큰 [DECEA3]대미지[-]를 가합니다.\n\n[DECEA3]조약돌[-] 또는 이것보다 강한 재료로 만든 [DECEA3]블록[-]은 이러한 [DECEA3]대미지[-]를 줄이며, [DECEA3]적[-]에게 공격당하는 동안에도 버틸 수 있습니다.\n\n인벤토리에 올바른 [DECEA3]업그레이드 아이템[-]을 보유한 상태로 [DECEA3]수리 도구[-]를 들고 [action:local:Secondary]를 눌러 [DECEA3]블록[-]을 업그레이드할 수 있습니다.\n\n부족한 [DECEA3]업그레이드 아이템[-]은 [DECEA3]HUD[-] 오른쪽 하단에 표시됩니다.","[DECEA3]Zombie[-] zadają zwiększone [DECEA3]obrażenia[-] [DECEA3]blokom drewnianym[-], a grupy [DECEA3]zombie[-] zadają jeszcze większe [DECEA3]obrażenia[-] za każde [DECEA3]zombie[-] w grupie.\n\n[DECEA3]Bloki[-] z [DECEA3]bruku[-] lub silniejszych materiałów obniżają te [DECEA3]obrażenia[-] i wytrzymują więcej ataków ze strony [DECEA3]wrogów[-].\n\nUżyj[action:local:Secondary], trzymając jednocześnie [DECEA3]narzędzie naprawcze[-] i posiadając w ekwipunku odpowiednie [DECEA3]przedmioty ulepszające[-], by ulepszać [DECEA3]bloki[-].\n\nBrakujące [DECEA3]przedmioty ulepszające[-] będą widoczne w prawym dolnym rogu interfejsu [DECEA3]HUD[-].",[DECEA3]Zumbis[-] causam [DECEA3]dano[-] maior contra [DECEA3]blocos de madeira[-] e grupos de [DECEA3]zumbis[-] causam [DECEA3]dano[-] por cada [DECEA3]zumbi[-] no grupo.\n\n[DECEA3]Blocos[-] feitos de [DECEA3]pedra portuguesa[-] ou mais fortes reduzem esse [DECEA3]dano[-] e sobrevivem mais tempo ao serem atacados por [DECEA3]inimigos[-].\n\nUse [action:local:Secondary] enquanto segura uma [DECEA3]ferramenta de reparo[-] e tendo os [DECEA3]itens de melhoria[-] corretos no inventário para melhorar os [DECEA3]blocos[-].\n\nOs [DECEA3]itens de melhoria[-] ausentes ficarão indicados embaixo à direita da [DECEA3]interface[-].,"[DECEA3]Зомби[-] наносят повышенный [DECEA3]урон[-] [DECEA3]деревянным блокам[-], а группы [DECEA3]зомби[-] наносят еще больший [DECEA3]урон[-] на [DECEA3]одного зомби[-] в группе.\n\n[DECEA3]Блоки[-], сделанные из [DECEA3]булыжника[-] или более прочного материала, снижают этот [DECEA3]урон[-] и дольше выдерживают атаку [DECEA3]врагов[-].\n\nИспользуйте [action:local:Secondary], одновременно удерживая [DECEA3]ремонтный инструмент[-], при наличии нужных [DECEA3]предметов для улучшения[-] в инвентаре, чтобы улучшить [DECEA3]блоки[-].\n\nОтсутствующие [DECEA3]предметы для улучшения[-] отобразятся в правой нижней части [DECEA3]HUD[-].",[DECEA3]Zombiler[-] [DECEA3]Tahta Bloklara[-] fazladan [DECEA3]Hasar[-] verir ve [DECEA3]Zombi[-] grupları gruptaki her bir [DECEA3]Zombi[-] için daha da fazla [DECEA3]Hasar[-] verir.\n\n[DECEA3]Kaldırım Taşı[-] veya daha güçlü malzemelerden yapılan [DECEA3]Bloklar[-] bu [DECEA3]Hasarı[-] azaltır ve [DECEA3]Düşman[-] saldırısı altında daha uzun süre dayanır.\n\nBir [DECEA3]Onarım Aleti[-] tutarken ve envanterinde gerekli [DECEA3]Yükseltme Öğeleri[-] varken [action:local:Secondary] ile [DECEA3]Blokları[-] yükseltebilirsin.\n\nEksik [DECEA3]Yükseltme Öğeleri[-] [DECEA3]Baş Üstü Göstergenin[-] sağ alt kısmında gösterilir.,[DECEA3]丧尸[-]会对[DECEA3]木块[-]造成更高的[DECEA3]伤害[-]，并且当[DECEA3]丧尸[-]成群攻击时，尸群中每个[DECEA3]丧尸[-]造成的[DECEA3]伤害[-]会更高。\n\n用[DECEA3]鹅卵石[-]或者更坚固材料做成的[DECEA3]物块[-]会减少这部分[DECEA3]伤害[-]，并且在被[DECEA3]敌人[-]攻击时能坚持更久。\n\n当你手持[DECEA3]修理工具[-]并且物品栏里有所需的[DECEA3]升级材料[-]时，用[action:local:Secondary]来升级[DECEA3]物块[-]。\n\n欠缺的[DECEA3]升级材料[-]会显示在你 [DECEA3]HUD[-] 的右下方。,[DECEA3]殭屍[-]對[DECEA3]木塊[-]造成的[DECEA3]傷害[-]較高，若遭受成群[DECEA3]殭屍[-]的攻擊，則群體中每一隻[DECEA3]殭屍[-]的[DECEA3]傷害[-]量還會進一步提高。\n\n用[DECEA3]鵝卵石[-]或更堅固的材料製成的[DECEA3]模塊[-]會獲得[DECEA3]傷害[-]抗性，在[DECEA3]敵人[-]的攻擊下能夠撐得更久。\n\n請手持[DECEA3]維修工具[-]並使用 [action:local:Secondary] 以升級[DECEA3]模塊[-]，別忘了在物品欄中放入正確的[DECEA3]升級物品[-]。\n\n若缺少特定[DECEA3]升級物品[-]，將會顯示在 [DECEA3]HUD[-] 的右下角。
challengeUpgradeToCobblestoneShort,Challenges,Challenge,,,Upgrade a Block to Cobblestone.,,Werte einen Block zu Pflasterstein auf.,Mejora un bloque a adoquín.,Améliorez un bloc pour qu'il soit en pavés.,Migliora un blocco in pietra.,ブロックを玉石へとアップグレードする。,블록을 조약돌로 업그레이드하세요.,Ulepsz blok do wersji brukowej.,Melhore um bloco para pedra portuguesa.,Улучшите блок до булыжника.,Bir Bloku Kaldırım Taşına yükselt.,将一个物块升级为鹅卵石材质。,將一個模塊升級為鵝卵石。
challengeWastelandCraftReducer,Challenges,Challenge,,,Craft Fallout Flush,,Fallout Flush fertigen,Fabricar fluido radiactivo,Fabriquer un cocktail anti-radiations,Crea soluzione anti-radiazioni,フォールアウト・フラッシュ作成,낙진 플러쉬 제작하기,Wytwórz nuklearny wywar,Fabricar Antirradiação,Изготовить атомный укол,Radyasyon Arındırıcı üret,制作辐射净化剂,製作輻塵清劑
challengeWastelandCraftReducerDesc,Challenges,Challenge,,,Craft a [DECEA3]Fallout Flush[-] to help increase your survival time while exploring the [DECEA3]Wasteland[-].\n\nCraft a [DECEA3]Fallout Flush[-].,,"Fertige einen [DECEA3]Fallout Flush[-], um deine Überlebenszeit zu verlängern, während du das [DECEA3]Ödland[-] erkundest.\n\nFertige einen [DECEA3]Fallout Flush[-].",Fabrica un [DECEA3]fluido radiactivo[-] que te ayudará a aumentar tu tiempo de supervivencia mientras exploras el [DECEA3]páramo[-].\n\nFabrica un [DECEA3]fluido radiactivo[-].,Fabriquez un [DECEA3]cocktail anti-radiations[-] pour survivre plus longtemps dans les [DECEA3]terres désolées[-].\n\nFabriquez un [DECEA3]cocktail anti-radiations[-].,Crea una [DECEA3]soluzione anti-radiazioni[-] per aumentare il tempo di sopravvivenza mentre esplori la [DECEA3]landa[-].\n\nCrea una [DECEA3]soluzione anti-radiazioni[-].,[DECEA3]フォールアウト・フラッシュ[-]は、[DECEA3]荒地[-]内での生存時間を延ばすのに役立ちます。\n\n[DECEA3]フォールアウト・フラッシュ[-]を作成する。,[DECEA3]낙진 플러쉬[-]로 [DECEA3]황무지[-]에서의 생존 시간을 늘리고 더 오래 탐험할 수 있습니다.\n\n[DECEA3]낙진 플러쉬[-]를 제작하세요.,"Wytwórz [DECEA3]nuklearny wywar[-], który pomoże ci wydłużyć czas przetrwania podczas odkrywania [DECEA3]Pustkowia[-].\n\nWytwórz [DECEA3]nuklearny wywar[-].",Fabricar uma [DECEA3]Antirradiação[-] ajudará a aumentar seu tempo de sobrevivência para explorar o [DECEA3]Ermo[-].\n\nFabrique uma [DECEA3]Antirradiação[-].,"Изготовьте [DECEA3]атомный укол[-], чтобы увеличить время выживания в [DECEA3]пустоши[-].\n\nИзготовьте [DECEA3]атомный укол[-].",[DECEA3]Çorak Araziyi[-] keşfederken hayatta kalma süreni uzatmak için [DECEA3]Radyasyon Arındırıcı[-] üret.\n\nBir [DECEA3]Radyasyon Arındırıcı[-] üret.,一剂[DECEA3]辐射净化剂[-]可以延长你在[DECEA3]荒野[-]的生存时间。\n\n制作一剂[DECEA3]辐射净化剂[-]。,製作一劑[DECEA3]輻塵清劑[-]能幫助你在探索[DECEA3]荒原[-]時延長存活時間。\n\n製作一劑[DECEA3]輻塵清劑[-]。
challengeWastelandCraftReducerShort,Challenges,Challenge,,,Craft a Fallout Flush.,,Fertige einen Fallout Flush.,Fabrica un fluido radiactivo,Fabriquez un cocktail anti-radiations.,Crea una soluzione anti-radiazioni.,フォールアウト・フラッシュを作成する。,낙진 플러쉬를 제작하세요.,Wytwórz nuklearny wywar.,Fabrique uma Antirradiação.,Изготовьте атомный укол.,Bir Radyasyon Arındırıcı üret.,制作一剂辐射净化剂。,製作一劑輻塵清劑。
challengeWastelandGatherGear,Challenges,Challenge,,,Gather items for Radiation Gear,,Gegenstände für Strahlungsausrüstung sammeln,Reunir materiales para fabricar equipo antirradiación,Collecter des objets pour l'équipement anti-radiations,Raccogli oggetti per l'equipaggiamento anti-radiazioni,放射線装備の材料収集,방사능 장비용 아이템 채집하기,Zbierz materiały na sprzęt radiacyjny,Coletar itens para o Equipamento de Radiação,Собрать материалы для антирадиационного снаряжения,Radyasyon Ekipmanı için öğe topla,收集制作防辐射装备的材料,收集製作防輻射裝備的材料
challengeWastelandGatherGearDesc,Challenges,Challenge,,,Several items are needed to craft the [DECEA3]Radiation Gear[-].\nCollect these items and complete all challenges in the Wasteland Biome to unlock the [DECEA3]Radiation Gear[-] recipe.,,"Zum Herstellen der [DECEA3]Strahlungsausrüstung[-] werden mehrere Gegenstände benötigt.\nSammle diese Gegenstände und schließe alle Herausforderungen im Ödland-Biom ab, um das Rezept für die [DECEA3]Strahlungsausrüstung[-] freizuschalten.",Se requieren varios objetos para fabricar el [DECEA3]equipo antirradiación[-].\nReúne estos elementos y completa todos los desafíos en el bioma del páramo para desbloquear la receta del [DECEA3]equipo antirradiación[-].,Vous avez besoin de plusieurs objets pour fabriquer l'[DECEA3]équipement anti-radiations[-].\nRécupérez-les et terminez tous les défis de l'environnement des terres désolées pour déverrouiller la composition de l'[DECEA3]équipement anti-radiations[-].,Servono vari oggetti per creare l'[DECEA3]equipaggiamento anti-radiazioni[-].\nRaccoglili e completa tutte le sfide del bioma della landa per sbloccare la ricetta dell'[DECEA3]equipaggiamento anti-radiazioni[-].,[DECEA3]放射線装備[-]を作成するためにはいくつかのアイテムが必要です。\n[DECEA3]放射線装備[-]のレシピをアンロックするために、これらのアイテムを収集し、荒地バイオームのチャレンジを全て完了しましょう。,[DECEA3]방사능 장비[-]를 제작하려면 여러 아이템이 필요합니다.\n이 아이템들을 모아 황무지 생물군계의 모든 도전을 완료하고 [DECEA3]방사능 장비[-] 레시피를 잠금 해제하세요.,"Do wykonania [DECEA3]sprzętu radiacyjnego[-] potrzebnych jest kilka przedmiotów.\nZbierz je i ukończ wszystkie wyzwania w biomie Pustkowia, aby odblokować przepis na [DECEA3]sprzęt radiacyjny[-].",Vários itens são necessários para fabricar o [DECEA3]Equipamento de Radiação[-].\nColete esses itens e conclua todos os desafios no bioma Ermo para desbloquear a receita do [DECEA3]Equipamento de Radiação[-].,"Для изготовления [DECEA3]антирадиационного снаряжения[-] нужны кое-какие материалы.\nСоберите их и пройдите все испытания в биоме «Пустошь», чтобы разблокировать рецепт [DECEA3]антирадиационного снаряжения[-].",[DECEA3]Radyasyon Ekipmanı[-] üretmek için birkaç öğe gerekir.\n[DECEA3]Radyasyon Ekipmanı[-] tarifinin kilidini açmak için bu öğeleri topla ve Çorak Arazi Biyomundaki tüm mücadeleleri tamamla.,制作[DECEA3]防辐射装备[-]需多种材料。\n收集这些材料并完成荒野环境的所有挑战，即可解锁[DECEA3]防辐射装备[-]的制作配方。,製作[DECEA3]防輻射裝備[-]需要多種材料。\n收集這些材料並完成荒原生物群落中的所有挑戰，即可解鎖[DECEA3]防輻射裝備[-]的配方。
challengeWastelandGatherGearShort,Challenges,Challenge,,,Gather a few items needed to craft the Radiation Gear.,,"Sammle ein paar Gegenstände, die du für die Fertigung von Strahlungsausrüstung benötigst.",Reúne los objetos necesarios para fabricar el equipo antirradiación.,Collectez des objets pour fabriquer l'équipement anti-radiations.,Raccogli alcuni oggetti per creare l'equipaggiamento anti-radiazioni.,放射線装備作成に必要なアイテムを収集する。,방사능 장비 제작에 필요한 아이템 몇 개를 채집하세요.,Zbierz kilka przedmiotów potrzebnych do wytworzenia sprzętu radiacyjnego.,Colete alguns itens necessários para fabricar o Equipamento de Radiação.,Соберите материалы для изготовления антирадиационного снаряжения.,Radyasyon Ekipmanı üretmek için gereken birkaç öğeyi topla.,收集制作防辐射装备所需的少量材料。,收集一些製作防輻射裝備所需的材料。
challengeWastelandHarvestCrop,Challenges,Challenge,,,Harvest Radiated Mushrooms,,Verstrahlte Pilze sammeln,Cosecha de setas irradiadas,Récolter des champignons irradiés,Raccogli funghi irradiati,汚染されたキノコを採る,방사능 버섯 수확하기,Pozyskaj napromieniowane grzyby,Coletar cogumelos radioativos,Собрать облученные грибы,Radyasyonlu Mantar Topla,采集辐射蘑菇,採集輻射蘑菇
challengeWastelandHarvestCropDesc,Challenges,Challenge,,,"With a faint green glow, [DECEA3]Radiated Mushrooms[-] are a key ingredient in radiation survival.\n\nHarvest some [DECEA3]Radiated Mushrooms[-] while in the [DECEA3]Wasteland[-].",,"[DECEA3]Verstrahlte Pilze[-] leuchten blassgrün und sind eine wichtige Ressource, um die Strahlung zu überleben.\n\nSammle einige [DECEA3]Verstrahlte Pilze[-] im [DECEA3]Ödland[-].","Con su tenue brillo verde, las [DECEA3]setas irradiadas[-] son un ingrediente esencial para la supervivencia a la radiación.\n\nCosecha [DECEA3]setas irradiadas[-] mientras estés en el [DECEA3]páramo[-].","Brillant d'une faible lueur verdâtre, les [DECEA3]champignons irradiés[-] sont un composant vital pour survivre dans un environnement radioactif.\n\nRécoltez des [DECEA3]champignons irradiés[-] dans les [DECEA3]terres désolées[-].","Caratterizzati da un debole bagliore verde, i [DECEA3]funghi irradiati[-] sono un ingrediente essenziale per sopravvivere alle radiazioni.\n\nRaccogli un po' di [DECEA3]funghi irradiati[-] mentre sei nella [DECEA3]landa[-].",かすかな緑色の光を放つ[DECEA3]汚染されたキノコ[-]は、放射線の影響を低減するために必要な食材です。\n\n[DECEA3]荒地[-]内で、[DECEA3]汚染されたキノコ[-]をいくつか採る。,약한 초록빛을 발하는 [DECEA3]방사능 버섯[-]은 방사선에서 살아남기 위한 필수 재료입니다.\n\n[DECEA3]황무지[-]에서 [DECEA3]방사능 버섯[-]을 수확하세요.,[DECEA3]Napromieniowane grzyby[-] o słabej zielonej poświacie to kluczowy składnik umożliwiający ochronę przed promieniowaniem.\n\nPozyskaj kilka [DECEA3]napromieniowanych grzybów[-] podczas pobytu na [DECEA3]Pustkowiu[-].,"Com um leve brilho esverdeado, os [DECEA3]cogumelos radioativos[-] são ingredientes essenciais para sobreviver à radiação.\n\nColete alguns [DECEA3]cogumelos radioativos[-] no [DECEA3]Ermo[-].","Слабо светящиеся зеленым [DECEA3]облученные грибы[-] — ключевой ингредиент, если вы хотите легче переносить радиацию.\n\nДобудьте [DECEA3]облученные грибы[-] в [DECEA3]пустоши[-].","Hafif yeşil bir parıltıya sahip [DECEA3]Radyasyonlu Mantarlar[-], radyasyondan korunmak için önemli bir unsurdur.\n\n[DECEA3]Çorak Arazideyken[-] biraz [DECEA3]Radyasyonlu Mantar[-] topla.",这些泛着淡绿色光芒的[DECEA3]辐射蘑菇[-]，是在辐射中生存的关键原料。\n\n在[DECEA3]荒野[-]中采集[DECEA3]辐射蘑菇[-]。,[DECEA3]輻射蘑菇[-]帶有微弱綠光，是在輻射環境中生存的關鍵食材。\n\n在[DECEA3]荒原[-]中採集一些[DECEA3]輻射蘑菇[-]。
challengeWastelandHarvestCropShort,Challenges,Challenge,,,Harvest some Radiated Mushrooms.,,Sammle einige verstrahlte Pilze.,Cosecha setas irradiadas.,Récoltez des champignons irradiés.,Raccogli dei funghi irradiati.,汚染されたキノコをいくつか採る。,방사능 버섯을 수확하세요.,Pozyskaj kilka napromieniowanych grzybów.,Colete alguns cogumelos radioativos.,Соберите облученные грибы.,Biraz Radyasyonlu Mantar topla.,采集一些辐射蘑菇。,採集一些輻射蘑菇。
challengeWastelandHarvestOre,Challenges,Challenge,,,Harvest Lead,,Blei sammeln,Recolección de plomo,Récolter du plomb,Raccogli piombo,鉛を採掘する,납 수집하기,Pozyskaj ołów,Coletar chumbo,Добыть свинец,Kurşun Topla,采集铅矿,採集鉛
challengeWastelandHarvestOreDesc,Challenges,Challenge,,,Not much to say about it. You need bullets? You're going to need [DECEA3]Lead[-].\n\nHarvest some [DECEA3]Lead[-] while in the [DECEA3]Wasteland[-].,,Die Sache ist klar: Brauchst du Kugeln? Dann brauchst du auch [DECEA3]Blei[-].\n\nSammle etwas [DECEA3]Blei[-] im [DECEA3]Ödland[-].,No hace falta decir mucho. ¿Necesitas balas? Necesitarás [DECEA3]plomo[-].\n\nRecolecta [DECEA3]plomo[-] mientras estés en el [DECEA3]páramo[-].,Il n'y a pas grand-chose à dire là-dessus. Il vous faut des balles ? Alors il vous faut du [DECEA3]plomb[-].\n\nRécoltez du [DECEA3]plomb[-] dans les [DECEA3]terres désolées[-].,Non c'è molto da dire al riguardo. Hai bisogno di proiettili? Allora ti servirà del [DECEA3]piombo[-].\n\nRaccogli un po' di [DECEA3]piombo[-] mentre sei nella [DECEA3]landa[-].,弾丸が必要ですか？それなら[DECEA3]鉛[-]が必要になります。\n\n[DECEA3]荒地[-]内で、[DECEA3]鉛[-]を採掘する。,할 말이 별로 없군요. 총알이 필요하신가요? 그럼 [DECEA3]납[-]이 필요합니다.\n\n[DECEA3]황무지[-]에서 [DECEA3]납[-]을 수집하세요.,"Nie ma, o czym gadać. Do naboi potrzeba [DECEA3]ołowiu[-].\n\nPozyskaj trochę [DECEA3]ołowiu[-] podczas pobytu na [DECEA3]Pustkowiu[-].","Não tem muito o que falar. Precisa de balas? Então, vai precisar de [DECEA3]chumbo[-].\n\nColete um pouco de [DECEA3]chumbo[-] no [DECEA3]Ermo[-].",Тут всё очевидно. Пули нужны? Их отливают из [DECEA3]свинца[-].\n\nДобудьте [DECEA3]свинец[-] в [DECEA3]пустоши[-].,Anlatacak fazla şey yok. Mermi mi lazım? Üretmek için [DECEA3]Kurşuna[-] ihtiyacın var.\n\n[DECEA3]Çorak Arazideyken[-] biraz [DECEA3]Kurşun[-] topla.,无需多言——需要子弹？先搞[DECEA3]铅[-]。\n\n在[DECEA3]荒野[-]中采集[DECEA3]铅[-]。,想做子彈還有什麼好說的？你需要的就是[DECEA3]鉛[-]。\n\n在[DECEA3]荒原[-]中採集一些[DECEA3]鉛[-]。
challengeWastelandHarvestOreShort,Challenges,Challenge,,,Harvest some Lead.,,Sammle etwas Blei.,Recolecta plomo.,Récoltez du plomb.,Raccogli del piombo.,鉛を採掘する。,납을 수집하세요.,Pozyskaj trochę ołowiu.,Colete um pouco de chumbo.,Добудьте свинец.,Biraz Kurşun topla.,采集一些铅矿。,採集一些鉛。
challengeWastelandKillZombie,Challenges,Challenge,,,Kill Wasteland Biome Zombies,,Ödland-Biom-Zombies töten,Matar zombis del bioma del páramo,Tuer des zombies de l'environnement des terres désolées,Uccidi zombie del bioma della landa,荒地バイオーム内でゾンビ討伐,황무지 생물군계 좀비 처치하기,Zabij zombie z biomu Pustkowia,Mate zumbis do bioma Ermo,Убить зомби в биоме «Пустошь»,Çorak Arazi Biyomu Zombisi öldür,在荒野环境中击杀丧尸,擊殺荒原生物群落殭屍
